GiftId,TripId
697,1206
15641,1206
7661,1206
96403,1206
5165,1206
92713,1206
93840,1206
61405,1206
85607,1206
83054,1206
66774,1206
33826,1206
21182,1207
98817,1207
48238,1207
12515,1207
69269,1207
8313,1207
3481,1207
29556,1207
12450,1207
85137,1207
75741,1207
47713,1207
90630,1207
20867,1207
66643,1207
3101,1207
39204,1207
25519,1207
40526,1207
34029,1207
87200,1207
85530,1207
72290,1207
60523,1207
13133,1207
63584,1207
78328,1207
68480,1207
84796,1207
59923,1207
8669,1207
11281,1208
68145,1208
95433,1208
37890,1208
63938,1208
19714,1208
38864,1208
90933,1208
38447,1208
62345,1208
80588,1208
78866,1208
58742,1208
89703,1208
8578,1208
5654,1208
4600,1208
36101,1208
66765,1208
4244,1208
93674,1208
96333,1208
60491,1208
53722,1208
57816,1208
40194,1208
64164,1208
16644,1208
64488,1208
68646,1208
76893,1208
93475,1208
40415,1208
70492,1209
79783,1209
32532,1209
73175,1209
38001,1209
86707,1209
4463,1209
70786,1209
91377,1209
79148,1209
79382,1209
93185,1209
7711,1209
656,1209
68946,1209
18859,1209
6116,1209
718,1209
811,1209
55606,1209
99537,1209
5075,1209
1782,1209
81253,1209
12459,1209
21758,1209
88282,1209
95524,1209
51446,1209
72420,1209
31805,1209
29997,1209
77262,1209
80325,1209
35178,1209
9116,1210
45171,1210
68566,1210
75919,1210
74338,1210
45213,1210
22050,1210
33918,1210
95661,1210
24902,1210
5026,1210
25339,1210
90254,1210
94285,1210
69873,1210
43182,1210
2211,1210
24509,1210
56645,1210
26901,1210
42522,1210
89227,1210
55959,1210
41993,1210
38464,1210
35510,1210
34783,1210
32384,1210
30712,1210
28940,1210
17778,1210
95749,1210
54102,1211
98653,1211
21202,1211
96224,1211
18527,1211
21058,1211
46003,1211
58244,1211
81861,1211
90322,1211
77494,1211
96595,1211
21602,1211
91802,1211
70778,1211
99164,1211
23307,1211
92809,1211
62079,1211
65345,1211
15875,1211
24235,1211
34883,1211
23738,1211
33247,1211
26991,1211
21303,1211
39780,1211
29263,1211
48211,1211
88097,1211
80378,1211
8889,1211
73558,1211
72896,1211
40209,1211
88381,1211
14401,1211
13063,1211
10368,1211
67027,1211
72000,1211
56494,1211
75401,1211
75943,1211
78173,1211
34149,1211
24559,1211
79027,1211
2758,1211
87274,1211
90028,1211
92608,1211
67083,1211
32003,1212
80489,1212
32338,1212
82219,1212
34930,1212
35199,1212
10723,1212
75013,1212
59830,1212
74378,1212
40862,1212
40067,1212
87080,1212
71655,1212
58163,1212
24946,1212
30887,1212
78693,1212
48439,1212
15744,1212
38581,1212
45821,1212
93210,1212
92413,1212
85529,1212
83065,1212
63951,1212
59655,1212
58204,1212
44352,1212
37855,1212
34201,1212
31640,1212
22298,1212
10900,1212
10481,1212
6447,1212
5692,1212
3806,1212
35422,1213
17720,1213
222,1213
2688,1213
40389,1213
74913,1213
81949,1213
21620,1213
17797,1213
25597,1213
71668,1213
53265,1213
26596,1213
14304,1213
60747,1213
85449,1213
83624,1213
22376,1213
32976,1213
11778,1213
49734,1213
80473,1213
88943,1213
67236,1213
66874,1213
9029,1213
97537,1213
95193,1213
57686,1213
40670,1213
43894,1213
21157,1213
18941,1213
44083,1213
17564,1213
16791,1213
96558,1213
12581,1213
73897,1213
39004,1213
67688,1213
24523,1213
36559,1213
29108,1214
50898,1214
60957,1214
10039,1214
37841,1214
36861,1214
40207,1214
62642,1214
36814,1214
84320,1214
88222,1214
33935,1214
91896,1214
88289,1214
18568,1214
87301,1214
57848,1214
90863,1214
15901,1214
78531,1214
63009,1214
29418,1214
81484,1214
86276,1214
34508,1214
88209,1214
95603,1214
90412,1214
94008,1214
46706,1214
67481,1214
38004,1214
10530,1214
58557,1214
15429,1215
87788,1215
65501,1215
4941,1215
95469,1215
14858,1215
73184,1215
60248,1215
62369,1215
27445,1215
49559,1215
45621,1215
70499,1215
75472,1215
59189,1215
46640,1215
56699,1215
90765,1215
9155,1215
46036,1215
93460,1215
30462,1215
35494,1215
67658,1215
93124,1215
88062,1215
87396,1215
82385,1215
82321,1215
80532,1215
72681,1215
69330,1215
65158,1215
60616,1215
53644,1215
47395,1215
40572,1215
37368,1215
22263,1215
21206,1215
98581,1215
39547,1216
69205,1216
94602,1216
77967,1216
23545,1216
12421,1216
53426,1216
44465,1216
61442,1216
6588,1216
88834,1216
69057,1217
14286,1217
66098,1217
53924,1217
55915,1217
10985,1217
23663,1217
22610,1217
56315,1217
47908,1217
31357,1217
47701,1217
40903,1217
25961,1217
30019,1217
36502,1217
21452,1217
91575,1217
87303,1217
36774,1217
72206,1217
17468,1217
98451,1217
12145,1217
88822,1217
75417,1217
67455,1217
96180,1217
93608,1217
79441,1217
63515,1217
58676,1217
57888,1217
52345,1217
47135,1217
40725,1217
5190,1217
72476,1218
73863,1218
45179,1218
82132,1218
73883,1218
58388,1218
9237,1218
68650,1218
21626,1218
88092,1218
86303,1218
72064,1218
80816,1218
62907,1218
50954,1218
98027,1218
12751,1218
85370,1218
64679,1218
25576,1218
29985,1218
24642,1218
86464,1218
85522,1218
57190,1218
52537,1218
38945,1218
25453,1218
23770,1218
20472,1218
14799,1218
13813,1218
4622,1218
635,1218
59986,1219
31834,1219
91846,1219
46583,1219
42225,1219
26667,1219
18457,1219
37770,1219
11783,1219
99734,1219
10733,1219
22656,1219
22205,1219
45880,1219
79888,1219
37394,1219
60505,1219
99688,1219
27547,1219
58485,1219
58784,1219
3828,1219
99636,1219
67681,1219
3663,1219
35326,1219
3915,1219
44146,1219
7694,1219
26477,1219
23827,1219
75732,1219
68003,1219
59599,1219
26652,1219
59648,1220
26931,1220
65271,1220
59025,1220
21529,1220
69100,1220
49398,1220
15858,1220
52434,1220
9265,1220
82579,1220
51042,1220
24531,1220
19338,1220
92882,1220
44588,1220
42205,1220
86709,1220
87537,1220
85979,1220
72858,1220
25468,1220
78195,1220
11263,1220
82499,1220
83217,1220
21511,1220
3778,1220
60662,1220
97467,1220
55492,1220
3167,1220
27348,1220
45051,1220
63206,1220
83202,1220
36137,1220
78923,1220
77197,1220
43512,1220
75449,1220
86908,1220
72372,1220
88978,1220
17880,1220
71560,1220
2893,1220
99321,1220
5089,1220
4710,1220
67540,1220
61445,1220
81218,1220
47357,1221
46618,1221
76847,1221
57715,1221
50756,1221
2041,1221
52312,1221
99858,1221
26956,1221
84951,1221
71525,1221
93881,1221
72451,1221
25715,1221
87868,1221
16459,1221
23743,1221
32314,1221
63261,1221
79251,1221
81812,1221
34225,1221
93420,1221
68048,1221
63533,1221
12440,1221
67614,1221
68226,1221
35806,1221
32057,1221
97472,1221
14740,1221
13481,1221
81805,1221
71157,1221
70871,1221
82233,1221
83407,1221
89752,1221
46751,1221
46366,1221
42451,1221
41316,1221
39201,1221
38684,1221
36409,1221
31001,1221
96909,1221
7375,1221
4272,1221
3892,1221
3794,1221
3645,1221
2692,1221
72140,1221
70616,1222
77299,1222
35144,1222
49580,1222
12756,1222
7617,1222
32342,1222
56995,1222
49819,1222
10890,1222
89981,1222
84927,1222
29064,1222
90748,1222
82146,1222
74156,1222
63181,1222
9691,1222
40033,1222
72201,1222
57582,1222
3804,1222
14750,1222
6127,1222
77540,1222
10488,1222
94755,1222
70769,1222
38630,1222
77995,1222
28143,1222
26404,1222
24204,1222
13484,1222
87171,1222
93293,1222
68406,1222
37921,1222
37415,1222
73463,1222
41648,1222
58746,1222
40108,1222
71994,1223
22435,1223
7024,1223
12807,1223
88159,1223
25091,1223
2646,1223
42157,1223
70612,1223
5266,1223
47629,1223
25270,1223
20252,1223
5001,1223
51859,1223
44088,1223
77772,1223
5591,1223
37939,1223
77657,1223
4219,1223
98927,1223
94474,1223
97647,1223
2872,1223
93631,1223
80198,1223
25624,1223
74950,1223
1179,1223
77865,1223
13606,1223
81623,1223
12119,1223
11208,1223
5382,1223
48600,1223
59651,1223
62331,1223
41646,1223
38465,1223
64356,1223
29224,1223
99569,1223
49035,1223
44245,1224
35338,1224
6376,1224
77067,1224
42293,1224
12997,1224
1645,1224
31121,1224
74828,1224
86278,1224
3871,1224
64539,1224
31264,1224
17709,1224
71012,1224
22443,1224
36492,1224
23530,1224
10627,1224
93006,1224
77097,1224
77436,1224
4793,1224
62961,1224
15440,1224
90023,1224
86239,1224
76809,1224
74545,1224
74485,1224
69953,1224
65507,1224
92432,1224
31684,1224
15889,1224
98440,1224
5971,1224
4546,1224
84518,1224
23018,1225
68889,1225
59149,1225
27127,1225
64203,1225
78035,1225
40820,1225
22837,1225
65854,1225
57785,1225
75109,1225
21665,1225
20012,1225
72535,1225
40975,1225
58736,1225
70588,1225
3692,1225
18631,1225
88747,1225
50962,1225
56068,1225
96063,1225
83753,1225
81706,1225
75099,1225
64885,1225
36713,1225
32407,1225
27042,1225
21022,1225
18861,1225
17938,1225
16784,1225
8311,1225
7221,1225
5728,1225
1292,1225
119,1225
47892,1226
94546,1226
71412,1226
78205,1226
79221,1226
40950,1226
94350,1226
58054,1226
58451,1226
53392,1226
1865,1226
54798,1226
15209,1226
62656,1226
89886,1226
58203,1226
75849,1226
72320,1226
53809,1226
47067,1226
82451,1226
81154,1226
14334,1226
38011,1226
5221,1226
989,1226
27576,1226
56314,1226
4422,1226
21533,1226
58701,1226
89192,1226
39539,1226
51009,1226
30848,1226
99751,1226
50798,1226
34683,1227
62322,1227
11310,1227
48187,1227
74453,1227
36963,1227
90921,1227
83445,1227
4395,1227
72277,1227
5218,1227
58322,1227
44413,1227
28683,1227
563,1227
98399,1227
82605,1227
35600,1227
74951,1227
15165,1227
3454,1227
1378,1227
40291,1227
98313,1227
28943,1227
81343,1227
53812,1227
18962,1227
14572,1227
89895,1227
10154,1227
92880,1227
63943,1227
58770,1227
68872,1227
50924,1227
48435,1227
72596,1227
46211,1227
38241,1227
34281,1227
32943,1227
88170,1227
21572,1227
61386,1227
63130,1228
87522,1228
32746,1228
24213,1228
46425,1228
35529,1228
27435,1228
67984,1228
47914,1228
83810,1228
5077,1228
84839,1228
87106,1228
18297,1228
50400,1228
49418,1228
51144,1228
94122,1228
26796,1228
13313,1228
43661,1228
28382,1228
5014,1228
28275,1228
18982,1228
38565,1228
16819,1228
24169,1228
79730,1228
75261,1228
2230,1228
89332,1228
63710,1228
22932,1228
3602,1228
63981,1228
13535,1228
34214,1228
48498,1228
20563,1228
85399,1228
91257,1228
55710,1228
62573,1228
80443,1228
72913,1228
94499,1228
5981,1228
69096,1228
90226,1228
25035,1228
92066,1228
91273,1228
86505,1228
85326,1228
78473,1228
77457,1228
77386,1228
76125,1228
75279,1228
74932,1228
66552,1228
64297,1228
62803,1228
50570,1228
50407,1228
44955,1228
44771,1228
43282,1228
40698,1228
36857,1228
35594,1228
34942,1228
34488,1228
32367,1228
30472,1228
25702,1228
1500,1228
20666,1228
13760,1228
11487,1228
10875,1228
25352,1228
58491,1229
76318,1229
82444,1229
52978,1229
96242,1229
49036,1229
64544,1229
3951,1229
82317,1229
68298,1229
6974,1229
33074,1229
10012,1229
41733,1229
22159,1229
78704,1229
54794,1229
73434,1229
50078,1229
66495,1229
59349,1229
95640,1229
25417,1229
90066,1229
14282,1229
23214,1229
22219,1229
69702,1229
69785,1229
96484,1229
78512,1229
77465,1229
25469,1229
65637,1229
22492,1229
68276,1229
72460,1229
74240,1229
11431,1229
1197,1229
81606,1229
6220,1229
98434,1229
63566,1229
52129,1230
64235,1230
73643,1230
14433,1230
68881,1230
57045,1230
81967,1230
56434,1230
61039,1230
16875,1230
72965,1230
49789,1230
81285,1230
73845,1230
34607,1230
60955,1230
12213,1230
74135,1230
58610,1230
62151,1230
25050,1230
99797,1230
14568,1230
7278,1230
29500,1230
41760,1230
26607,1230
59817,1230
74020,1230
93119,1230
82705,1230
6370,1230
90881,1230
81444,1230
5875,1230
29816,1230
36906,1230
17463,1230
19890,1230
89481,1230
90371,1230
12757,1230
8790,1230
95350,1230
62797,1230
54966,1230
66012,1230
49357,1230
44522,1230
41868,1230
74977,1230
35442,1230
77450,1230
1834,1230
24613,1230
58937,1230
36496,1231
91885,1231
26085,1231
26531,1231
59419,1231
51816,1231
94967,1231
14077,1231
45922,1231
91573,1231
54311,1231
66525,1231
8998,1231
90214,1231
67821,1231
12976,1231
86479,1231
46575,1231
77840,1231
24083,1231
5655,1231
47564,1231
24374,1231
36922,1231
16821,1231
62009,1231
84784,1231
10850,1231
10168,1231
97769,1231
7692,1231
7411,1231
6546,1231
46636,1231
38482,1232
18685,1232
97110,1232
76366,1232
4448,1232
87438,1232
45934,1232
40674,1232
36617,1232
55254,1232
22736,1232
99159,1232
9832,1232
11123,1232
65892,1232
9259,1232
62913,1232
22154,1232
41936,1232
9798,1232
57947,1232
35547,1232
61864,1232
76529,1232
90131,1232
59746,1232
75460,1232
94012,1232
49808,1232
10753,1232
58832,1232
80138,1232
34407,1232
30012,1232
61094,1232
9087,1232
1222,1232
36520,1232
38765,1233
46715,1233
81410,1233
4871,1233
84161,1233
11909,1233
27554,1233
38723,1233
53137,1233
81400,1233
19942,1233
37811,1233
48928,1233
78977,1233
38295,1233
67969,1233
11461,1233
50763,1233
25738,1233
15866,1233
29062,1233
73454,1233
9182,1233
89953,1233
52782,1233
92560,1233
82721,1233
36504,1233
16534,1233
61774,1233
65127,1233
29657,1233
33429,1233
87626,1233
27167,1233
84392,1233
21125,1233
76196,1233
19340,1233
31113,1233
15984,1233
48605,1233
13414,1233
94777,1233
95693,1233
62384,1233
9173,1233
29819,1233
55693,1234
53396,1234
80864,1234
56011,1234
31782,1234
26976,1234
79349,1234
4783,1234
44392,1234
74511,1234
49563,1234
75220,1234
17635,1234
6593,1234
39870,1234
88397,1234
11911,1234
73557,1234
99114,1234
29846,1234
53254,1234
36248,1234
40917,1234
71273,1234
32934,1234
76499,1234
51996,1234
61551,1234
66030,1234
80914,1234
25644,1234
91402,1234
13894,1234
93746,1234
7044,1234
96706,1234
52278,1234
82202,1235
49137,1235
41264,1235
78920,1235
49532,1235
28713,1235
92874,1235
26785,1235
88265,1235
32696,1235
57984,1235
93865,1235
15546,1235
93164,1235
30168,1235
73959,1235
10119,1235
33968,1235
18762,1235
32116,1235
6634,1235
65715,1235
5625,1235
43096,1235
84931,1235
4308,1235
1441,1235
24202,1235
21853,1235
21253,1235
17653,1235
67238,1235
70816,1235
85232,1235
52502,1235
92934,1235
81980,1235
62972,1235
65694,1235
84713,1235
75976,1236
20126,1236
8814,1236
89293,1236
40054,1236
54503,1236
18993,1236
11912,1236
84957,1236
5300,1236
80408,1236
4291,1236
19766,1236
56592,1236
80799,1236
45827,1236
55118,1236
74892,1236
94655,1236
38957,1236
13410,1236
29879,1236
93612,1236
96078,1236
99487,1236
91883,1236
92319,1236
46678,1236
40728,1236
70689,1236
86694,1236
76792,1236
64897,1236
80048,1236
73640,1236
63054,1236
64525,1236
11869,1236
66614,1236
69364,1236
46321,1236
64565,1236
11742,1236
19455,1236
87846,1236
13714,1236
88459,1236
30265,1236
29599,1236
21885,1236
21701,1236
50249,1236
51145,1236
5850,1236
92908,1236
35148,1236
46857,1237
76671,1237
18946,1237
50597,1237
58996,1237
59502,1237
37334,1237
86240,1237
43107,1237
94723,1237
42669,1237
50157,1237
21092,1237
91532,1237
838,1237
1032,1237
32119,1237
68306,1237
10696,1237
11307,1237
60136,1237
78382,1237
71897,1237
82636,1237
54230,1237
45281,1237
39090,1237
55487,1237
21400,1237
41360,1237
62236,1237
11060,1237
19074,1237
12608,1237
18415,1237
13411,1237
77255,1237
36214,1237
25109,1237
23392,1237
22948,1237
51141,1237
55353,1237
1527,1237
94176,1237
56098,1237
39228,1238
31319,1238
39772,1238
82118,1238
65380,1238
53384,1238
35740,1238
14617,1238
31849,1238
11428,1238
17235,1238
14170,1238
4081,1238
83067,1238
36584,1238
56705,1238
61904,1238
26329,1238
53913,1238
56909,1238
5779,1238
29427,1238
64150,1238
40834,1238
25441,1238
18307,1238
81267,1238
14990,1238
39760,1238
70787,1238
72132,1238
80857,1238
61076,1238
95388,1238
13830,1238
13711,1238
97055,1238
7257,1238
54297,1238
70317,1238
6163,1239
45769,1239
9667,1239
93489,1239
69261,1239
20462,1239
69052,1239
43267,1239
2174,1239
62377,1239
58129,1239
12064,1239
18108,1239
66958,1239
86976,1239
51627,1239
34965,1239
86402,1239
8576,1239
12690,1239
38885,1239
22911,1239
87716,1239
20980,1239
709,1239
85033,1239
88137,1239
86455,1239
81660,1239
77646,1239
74287,1239
67816,1239
62644,1239
47288,1239
29181,1239
21775,1239
16912,1239
8189,1239
96684,1239
67872,1240
20089,1240
43155,1240
18267,1240
45464,1240
65512,1240
12553,1240
53401,1240
21642,1240
68297,1240
21194,1240
49515,1240
99897,1240
57703,1240
6033,1240
96345,1240
73609,1240
4059,1240
55887,1240
71970,1240
54324,1240
99441,1240
76137,1240
66005,1240
6324,1240
18207,1240
41983,1240
45043,1240
94607,1240
14311,1240
76940,1240
67551,1240
333,1240
75866,1240
33009,1240
31405,1240
27045,1240
24868,1240
23032,1240
89652,1240
91438,1240
99277,1240
7595,1240
7554,1240
4264,1240
66291,1240
57319,1241
40217,1241
62962,1241
45915,1241
91439,1241
93661,1241
28436,1241
91370,1241
31381,1241
97783,1241
23028,1241
24957,1241
41805,1241
15250,1241
44285,1241
92843,1241
80151,1241
38330,1241
28017,1241
27642,1241
57217,1241
60857,1241
15294,1241
79389,1241
47362,1241
22003,1241
78247,1241
77861,1241
99895,1241
81467,1241
75628,1241
58457,1241
55313,1241
43009,1241
32999,1241
15845,1241
13971,1241
10698,1241
8522,1241
48123,1242
81993,1242
97956,1242
64509,1242
25768,1242
56998,1242
55436,1242
22505,1242
2321,1242
47824,1242
23186,1242
48244,1242
10285,1242
32515,1242
88755,1242
46956,1242
79012,1242
89889,1242
46965,1242
50431,1242
24803,1242
4274,1242
50952,1242
99936,1242
26321,1242
1308,1242
58951,1242
27816,1242
69724,1242
63026,1242
49444,1242
73014,1242
55304,1242
12966,1242
95695,1242
7978,1242
63608,1242
32644,1242
74022,1242
27244,1242
64505,1242
24928,1242
98261,1242
3333,1242
58243,1242
27216,1242
85828,1243
13335,1243
59298,1243
61824,1243
12824,1243
92553,1243
96630,1243
72428,1243
99438,1243
96116,1243
46379,1243
66359,1243
70233,1243
56862,1243
93418,1243
97674,1243
61043,1243
65488,1243
41331,1243
92566,1243
66486,1243
50007,1243
81907,1243
62546,1243
53333,1243
8634,1243
10891,1243
35972,1243
87282,1243
23617,1243
75858,1243
52688,1243
60059,1243
37523,1243
61459,1243
31513,1243
24284,1243
87744,1243
23110,1243
20152,1243
96115,1243
13013,1243
65841,1243
81414,1243
9461,1243
89240,1243
79215,1244
590,1244
38045,1244
21260,1244
13314,1244
27098,1244
85346,1244
22757,1244
94936,1244
40445,1244
33442,1244
54907,1244
68389,1244
215,1244
2057,1244
60808,1244
75170,1244
58221,1244
78647,1244
58927,1244
2360,1244
49634,1244
6394,1244
71374,1244
94566,1244
90432,1244
73893,1244
99572,1244
17584,1244
44130,1244
19978,1244
73547,1244
93604,1244
73754,1244
30796,1244
61115,1244
26251,1244
22997,1244
13652,1244
18403,1244
15965,1244
79862,1245
52022,1245
57983,1245
68198,1245
82377,1245
16983,1245
92622,1245
83519,1245
67409,1245
80281,1245
83020,1245
88894,1245
23952,1245
33966,1245
62868,1245
81127,1245
78691,1245
2466,1245
23585,1245
59487,1245
1384,1245
21169,1245
61517,1245
39019,1245
41876,1245
40360,1245
10308,1245
23892,1245
74738,1245
29336,1245
93014,1245
52242,1245
53099,1245
32493,1245
29086,1245
26318,1245
39896,1245
53026,1245
27228,1245
51155,1245
42275,1245
51681,1245
40861,1245
90628,1245
93375,1245
53481,1245
96206,1245
67378,1245
19622,1245
98217,1245
61417,1245
8768,1245
8498,1245
7249,1245
6663,1245
98361,1245
51291,1245
37083,1246
20106,1246
73735,1246
7098,1246
8839,1246
16919,1246
1766,1246
24931,1246
24527,1246
73409,1246
89438,1246
72147,1246
5197,1246
85355,1246
27540,1246
62564,1246
6360,1246
45715,1246
37013,1246
4162,1246
85526,1246
99133,1246
16533,1246
71769,1246
58690,1246
93582,1246
10731,1246
65915,1246
41201,1246
37775,1246
22662,1246
16304,1246
33337,1246
46946,1246
84734,1246
21366,1246
21217,1246
18551,1246
46987,1246
27356,1246
24032,1246
29532,1246
11276,1246
47465,1246
10518,1246
93920,1246
51579,1246
65281,1246
72030,1246
78622,1246
4155,1246
86245,1246
88074,1247
74367,1247
67473,1247
10456,1247
90044,1247
582,1247
70933,1247
65527,1247
55447,1247
15595,1247
63370,1247
43032,1247
64256,1247
50906,1247
44930,1247
23653,1247
43434,1247
48355,1247
19593,1247
53284,1247
97745,1247
75209,1247
81775,1247
25843,1247
39117,1247
76887,1247
85674,1247
17057,1247
95139,1247
208,1247
35198,1247
2920,1248
17369,1248
17987,1248
92305,1248
22171,1248
91051,1248
99703,1248
42783,1248
61234,1248
14811,1248
93341,1248
51296,1248
11122,1248
73660,1248
36869,1248
998,1248
94559,1248
95134,1248
47286,1248
57694,1248
96313,1248
93663,1248
91129,1248
83735,1248
7982,1248
4403,1248
18364,1248
86036,1248
76998,1248
15913,1248
35267,1248
85903,1248
84386,1248
46249,1248
52947,1248
34502,1248
51013,1249
49167,1249
37156,1249
25222,1249
53623,1249
9732,1249
12655,1249
61190,1249
4222,1249
82943,1249
5670,1249
57760,1249
13952,1249
11283,1249
19674,1249
95734,1249
41445,1249
82394,1249
24035,1249
50961,1249
75291,1249
33096,1249
91602,1249
95435,1249
96362,1249
5627,1249
25676,1249
8680,1250
98214,1250
3948,1250
63388,1250
14775,1250
16155,1250
52441,1250
75087,1250
19383,1250
78028,1250
8650,1250
69892,1250
43449,1250
9463,1250
80814,1250
91001,1250
84638,1250
44322,1250
33745,1250
33438,1250
32001,1250
24546,1250
93034,1251
3278,1251
74318,1251
34926,1251
90113,1251
53138,1251
45173,1251
93266,1251
81004,1251
70425,1251
56924,1251
53909,1251
4458,1251
54636,1251
79418,1251
77334,1251
36359,1251
88162,1251
29195,1251
11594,1251
42655,1251
6296,1251
64276,1251
58978,1251
86986,1251
17435,1251
3267,1251
39158,1251
55688,1251
59775,1251
33747,1251
31361,1251
62193,1251
14767,1251
14564,1251
70154,1251
11340,1251
8256,1251
82446,1251
5452,1251
46684,1251
55459,1251
55556,1251
98488,1251
54296,1251
41294,1252
81580,1252
71121,1252
67048,1252
25099,1252
17222,1252
45071,1252
84752,1252
97740,1252
3249,1252
50916,1252
88649,1252
49402,1252
2162,1252
90407,1252
41753,1252
14460,1252
27033,1252
7612,1252
86553,1252
88086,1252
38417,1252
35406,1252
31687,1252
25932,1252
90327,1252
24535,1252
13803,1252
12833,1252
56036,1252
57509,1252
50662,1252
64978,1252
45580,1252
99058,1252
54541,1252
36527,1253
13144,1253
94069,1253
36565,1253
21319,1253
45229,1253
72049,1253
8773,1253
66736,1253
73144,1253
19783,1253
62916,1253
67389,1253
40428,1253
36003,1253
45413,1253
70690,1253
46481,1253
61295,1253
48585,1253
62525,1253
79297,1253
22905,1253
22679,1253
85551,1253
65845,1253
85835,1253
12708,1253
58227,1253
37515,1254
52301,1254
81579,1254
96682,1254
10048,1254
49208,1254
73600,1254
188,1254
65247,1254
28594,1254
291,1254
74785,1254
35867,1254
7560,1254
65485,1254
79053,1254
32603,1254
32099,1254
31462,1254
86099,1254
53050,1254
54762,1254
48219,1254
6337,1254
3322,1254
70240,1254
78180,1254
30685,1255
74476,1255
62697,1255
27467,1255
73613,1255
57992,1255
97913,1255
73983,1255
5970,1255
43660,1255
14963,1255
87046,1255
98225,1255
55171,1255
34653,1255
96519,1255
6605,1255
80154,1255
56982,1255
50970,1255
13958,1255
93139,1255
1111,1255
95676,1255
23693,1255
86015,1255
74148,1255
6748,1255
91440,1255
2867,1255
18698,1255
26651,1255
69549,1255
23849,1255
77739,1255
23469,1255
20514,1255
82457,1255
90219,1255
12187,1255
94948,1255
99214,1255
4590,1255
41096,1255
61706,1255
31291,1255
64821,1255
1715,1255
50809,1255
99851,1256
12208,1256
3662,1256
33049,1256
91722,1256
15935,1256
83459,1256
35208,1256
43879,1256
32509,1256
37652,1256
13459,1256
90999,1256
78480,1256
68877,1257
87711,1257
96537,1257
61318,1257
95707,1257
52541,1257
90740,1257
94507,1257
75854,1257
82589,1257
40,1257
88552,1257
25764,1257
18237,1257
15789,1257
5740,1257
79255,1257
75163,1258
28235,1258
75738,1258
23539,1258
91994,1258
29417,1258
97445,1258
47375,1258
4305,1258
71310,1258
26900,1258
21146,1258
12532,1258
51151,1258
82244,1258
80425,1258
7037,1258
885,1258
91959,1258
66908,1259
74949,1259
7271,1259
55544,1259
53367,1259
31449,1259
57791,1259
83778,1259
90200,1259
68727,1259
92178,1259
49946,1259
89538,1259
52780,1259
54248,1259
70401,1259
38940,1259
35187,1259
26780,1259
59141,1259
69437,1259
64333,1259
39139,1259
96310,1259
32893,1259
61976,1259
43145,1259
60379,1259
26792,1259
90323,1259
23957,1259
22849,1259
10786,1259
7403,1259
89250,1259
26831,1260
97991,1260
56402,1260
41008,1260
20945,1260
18392,1260
51430,1260
92581,1260
8345,1260
9731,1260
10621,1260
34403,1260
1507,1260
12992,1260
17249,1260
75409,1260
81371,1260
29666,1260
42357,1260
28050,1260
64475,1260
25661,1260
69869,1260
73508,1260
86828,1260
5927,1260
35347,1260
32313,1261
95609,1261
87395,1261
84991,1261
56574,1261
63337,1261
45839,1261
47717,1261
40967,1261
70668,1261
20670,1261
71200,1261
34306,1261
86914,1261
29895,1261
56506,1261
29800,1261
55930,1261
96948,1261
72803,1261
2798,1261
23731,1261
66990,1261
80632,1261
87101,1261
90278,1261
90982,1261
92053,1261
95926,1261
29468,1261
53123,1261
83696,1261
41330,1261
99945,1261
10306,1261
3814,1261
53874,1261
21087,1262
17575,1262
48575,1262
98728,1262
2719,1262
4356,1262
35985,1262
29027,1262
98627,1262
75090,1262
17549,1262
7089,1262
66938,1262
76150,1262
50576,1262
31806,1262
10369,1262
58890,1262
6964,1262
72386,1262
61694,1262
83688,1262
81570,1262
67670,1262
64586,1262
62457,1262
61049,1262
93834,1262
46737,1262
25049,1262
20436,1262
18943,1262
113,1262
13488,1262
89620,1262
72258,1263
36656,1263
699,1263
683,1263
49730,1263
1583,1263
62446,1263
6049,1263
41900,1263
15379,1263
39943,1263
76911,1263
37337,1263
96469,1263
7875,1263
66812,1263
74793,1263
63018,1263
19742,1263
84243,1263
11490,1263
61959,1263
32546,1263
14687,1263
37155,1263
83434,1263
97700,1263
29367,1263
17571,1263
43439,1263
40753,1263
12373,1263
11642,1263
76258,1263
82467,1263
91293,1263
93821,1263
1411,1263
25527,1263
22818,1263
38003,1263
17705,1263
30044,1263
80640,1264
55756,1264
56624,1264
532,1264
51947,1264
77316,1264
16238,1264
79288,1264
30338,1264
10273,1264
55020,1264
65585,1264
54903,1264
1372,1264
13557,1264
48921,1264
56409,1264
81843,1264
89284,1264
72853,1264
12063,1264
43955,1264
41803,1264
46830,1264
46019,1264
47115,1264
48079,1264
37061,1264
37015,1264
61276,1264
29723,1264
23455,1264
50323,1264
87972,1264
57203,1264
9064,1264
99792,1264
46474,1264
46415,1265
46907,1265
17640,1265
68476,1265
48754,1265
62533,1265
1394,1265
60540,1265
9346,1265
80928,1265
81663,1265
12448,1265
44673,1265
52938,1265
50995,1265
60043,1265
44817,1265
41186,1265
15725,1265
77308,1265
79337,1265
78399,1265
55507,1265
88012,1265
44855,1265
97573,1265
89859,1265
77776,1265
74386,1265
64343,1265
61168,1265
50462,1265
47886,1265
31909,1265
28356,1265
22375,1265
19001,1265
18754,1265
13584,1265
5518,1265
3722,1265
3219,1265
856,1265
76140,1266
78735,1266
12285,1266
59171,1266
48608,1266
29948,1266
38992,1266
75606,1266
64143,1266
15241,1266
40450,1266
